,pic,description,x0,y0,x1,y1
5479,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,YOU,1473,3,1496,11
5480,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Checolste,159,25,202,37
5481,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,147,40,216,61
5482,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gten,484,23,511,23
5483,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Pree,510,13,528,17
5484,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,GoodB,288,38,339,47
5485,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,PROO1,294,54,339,60
5486,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Wr,365,28,385,35
5487,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ga.,384,24,400,32
5488,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,(RT,1127,31,1169,41
5489,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,YOU,1242,23,1264,38
5490,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,LONGER!,1265,21,1312,35
5491,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,344,42,417,58
5492,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,shut,1307,50,1406,36
5493,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,RT,965,55,995,69
5494,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,S,1026,52,1051,66
5495,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,YOU,1052,50,1072,64
5496,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,LONGER,1074,49,1112,62
5497,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheenios,71,62,143,76
5498,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,TER,23,69,72,75
5499,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,"4,79",1351,68,1385,78
5500,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,TCheerios,1,84,71,102
5501,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,vem,949,97,1003,101
5502,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,435,967,113,998,121
5503,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,WHOLE,1393,137,1419,143
5504,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,GRAIM,1420,135,1443,140
5505,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,1,1460,132,1470,138
5506,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,389,687,145,715,153
5507,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,oofoto,541,154,647,114
5508,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Blueberry,838,197,907,206
5509,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Blueberry,991,188,1069,194
5510,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,802,219,912,250
5511,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,955,209,1078,240
5512,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Vanilla,700,221,744,224
5513,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gluten,1453,226,1495,234
5514,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Vanilla,565,232,620,231
5515,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,547,244,624,277
5516,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,673,233,755,268
5517,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chocolate,459,246,511,247
5518,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,O,1498,243,1481,240
5519,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ON,1464,250,1452,243
5520,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chocolate,357,249,401,254
5521,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gluten,1039,251,1072,256
5522,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Free,1076,245,1096,251
5523,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,chex,419,261,516,280
5524,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gluten,877,262,907,264
5525,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Free,910,256,928,261
5526,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,152,270,234,304
5527,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,236,264,325,298
5528,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,chex,358,255,390,293
5529,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Clutegiree,732,271,782,276
5530,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerlos,4,279,66,303
5531,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,G,77,278,96,303
5532,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gluten,608,279,633,283
5533,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,free,633,275,647,281
5534,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Siterst,968,337,1178,280
5535,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Ciex,1165,200,1302,238
5536,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chex,1385,165,1499,221
5537,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Con,205,301,222,304
5538,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Far,223,301,233,302
5539,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,100s,1127,355,1155,360
5540,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Real,1154,351,1172,355
5541,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cinnamon,1127,362,1175,365
5542,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,100,1315,349,1342,356
5543,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Real,1346,346,1368,352
5544,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cinnamon,1315,359,1370,362
5545,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,389,808,424,827,433
5546,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,3,1119,423,1125,432
5547,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,89,1127,423,1137,432
5548,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,foin,11,458,31,471
5549,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,cerios,1,468,38,495
5550,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheer,40,468,92,496
5551,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ueeios,184,472,261,516
5552,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheenios,266,476,336,520
5553,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,348,480,425,525
5554,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,453,490,538,531
5555,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,558,494,649,536
5556,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,669,496,778,541
5557,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,797,502,919,549
5558,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cheerios,945,509,1072,549
5559,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Chrios,1105,517,1249,559
5560,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ueubery,363,467,417,486
5561,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Fruity,667,488,746,516
5562,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Fruity,825,491,874,521
5563,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Frosted,977,497,1023,519
5564,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,o,1033,502,1039,520
5565,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Frosted,1143,503,1196,527
5566,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,o,1200,517,1210,528
5567,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,CLASSIL,1366,507,1401,514
5568,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,OATS,493,528,523,541
5569,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,L,576,535,593,543
5570,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,OATS,609,537,633,545
5571,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,E,967,553,986,564
5572,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,OATS,1020,554,1051,568
5573,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,E,1130,562,1152,574
5574,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,a,1158,566,1179,575
5575,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,OATS,1183,565,1221,577
5576,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Booroto,378,602,498,542
5577,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,test,1339,575,1503,577
5578,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Ateratsck,4,609,204,526
5579,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FRUITY,1408,627,1453,650
5580,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SHAPES,1406,639,1449,663
5581,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,69,1388,630,1409,651
5582,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,AMAY,114,642,136,653
5583,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,S,140,646,152,655
5584,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,180,649,206,665
5585,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZ.,209,656,223,666
5586,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,C,42,648,54,669
5587,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ERSHEYS,91,655,156,685
5588,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,HERSHEY'S,160,665,227,695
5589,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,WS,4,669,26,697
5590,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FILLWS,36,676,88,705
5591,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FILLCWS,104,686,158,715
5592,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FILLLWS,172,698,228,728
5593,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Gm,1044,650,1066,663
5594,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Fe,1069,656,1082,664
5595,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,270,654,306,673
5596,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE,310,659,328,676
5597,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Honey,257,673,281,684
5598,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,371,673,416,692
5599,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE,422,681,445,695
5600,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Honey,360,690,389,704
5601,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,KIX,258,682,336,741
5602,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,KIX,371,701,435,759
5603,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Reeses,469,718,557,779
5604,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Reeses,575,741,661,796
5605,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,269,913,695,939,708
5606,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SPLFLUDER,105,707,161,726
5607,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,724,715,770,734
5608,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE,778,722,806,738
5609,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SVE,1454,724,1478,738
5610,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,HERE,1483,729,1497,741
5611,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,KOMLY,881,728,940,760
5612,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE..,949,738,1000,770
5613,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Reeses,695,739,801,800
5614,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Reeses,850,758,976,821
5615,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,389O,1278,734,1346,755
5616,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Free,1438,739,1463,754
5617,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Puffs,478,754,550,803
5618,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Puffs,579,766,656,815
5619,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,1069,759,1132,784
5620,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE,1141,768,1179,793
5621,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,OENERAL,1411,758,1448,768
5622,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,MILLS,1453,763,1476,772
5623,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,CER,1480,766,1497,774
5624,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Puffs,698,774,789,841
5625,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Coroa,1053,783,1146,831
5626,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,1290,787,1373,818
5627,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SIZE,1383,800,1427,823
5628,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Puffs,850,797,963,868
5629,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,GOLDEN,1256,809,1410,886
5630,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Grauams,1250,847,1409,920
5631,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,EAL,594,815,609,827
5632,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,PUff,1047,815,1129,851
5633,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Put,1056,815,1123,846
5634,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,REAL,715,826,735,837
5635,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,REESE,711,832,734,847
5636,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cnnamon,8,847,59,867
5637,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,"Toast,",17,862,55,883
5638,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,REAL,872,851,897,864
5639,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,REESES,863,857,900,874
5640,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,155,856,182,873
5641,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SEL,186,863,203,878
5642,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,CKOO,1102,873,1155,897
5643,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,ALATEY,1105,888,1129,908
5644,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,MK!,1134,893,1156,911
5645,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,FAMILY,248,875,278,890
5646,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,SITL,284,883,302,895
5647,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Cinnamon,138,882,198,902
5648,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Toast,150,898,189,916
5649,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,Crunch,144,913,204,935
5650,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,3,568,888,606,909
5651,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,namon,251,903,296,919
5652,stock-photo-inside-of-grocery-store-assortment-of-cereal-boxes-on-the-cereal-aisle-at-publix-food-supermarket-1480043285.jpg,"oast,",252,918,288,939
