item_1,item_2,support,confidence,lift
soap,ketchup,0.04,0.39999999999999997,3.6363636363636362
soap,shampoo,0.05,0.5,3.846153846153846
soap,soda,0.04,0.39999999999999997,3.333333333333333
soap,sugar,0.04,0.39999999999999997,3.6363636363636362
tortillas,milk,0.05,0.38461538461538464,3.2051282051282053
soap,milk,0.06,0.4615384615384615,4.195804195804196
soap,tortillas,0.05,0.35714285714285715,3.2467532467532467
soap,mixes,0.04,0.39999999999999997,3.9999999999999996
mixes,pork,0.06,0.375,3.125
mixes,ketchup,0.05,0.35714285714285715,3.2467532467532467
yogurt,mixes,0.05,0.33333333333333337,3.0303030303030307
soap,mixes,0.05,0.35714285714285715,3.571428571428571
mixes,waffles,0.04,0.5,3.571428571428571
ketchup,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
soap,ketchup,0.04,0.33333333333333337,3.3333333333333335
soap,ketchup,0.05,0.4545454545454546,3.4965034965034967
toilet paper,ketchup,0.04,0.36363636363636365,3.6363636363636362
tortillas,ketchup,0.04,0.36363636363636365,3.0303030303030307
yogurt,ketchup,0.05,0.4545454545454546,3.2467532467532467
soap,ketchup,0.07,0.6363636363636365,3.181818181818182
soap,yogurt,0.05,0.4545454545454546,5.050505050505051
tortillas,toilet paper,0.04,1.0,3.0303030303030303
soap,pork,0.04,0.33333333333333337,3.0303030303030307
soap,ketchup,0.05,0.4166666666666667,3.787878787878788
soap,sandwich bags,0.06,0.5,3.846153846153846
tortillas,sandwich bags,0.04,1.0,3.2258064516129035
soap,toilet paper,0.04,0.33333333333333337,3.0303030303030307
soap,ketchup,0.09,0.75,3.75
soap,waffles,0.04,0.33333333333333337,4.166666666666667
soap,pork,0.06,0.375,3.409090909090909
yogurt,pork,0.05,0.33333333333333337,3.0303030303030307
soap,sandwich loaves,0.05,0.33333333333333337,3.0303030303030307
sandwich loaves,ketchup,0.06,0.3333333333333333,3.7037037037037037
soap,ketchup,0.05,0.33333333333333337,3.0303030303030307
soap,sugar,0.05,0.33333333333333337,3.0303030303030307
soap,yogurt,0.05,0.5555555555555556,3.08641975308642
tortillas,toilet paper,0.06,0.4285714285714285,3.5714285714285707
waffles,toilet paper,0.05,0.38461538461538464,3.8461538461538463
tortillas,waffles,0.05,0.38461538461538464,3.2051282051282053
soap,sandwich loaves,0.05,0.33333333333333337,3.0303030303030307
waffles,shampoo,0.04,0.3076923076923077,3.076923076923077
soap,tortillas,0.05,0.35714285714285715,3.2467532467532467
soap,tortillas,0.07,0.5,3.571428571428571
sugar,toilet paper,0.04,0.3076923076923077,3.076923076923077
yogurt,tortillas,0.04,0.4444444444444445,3.1746031746031744
sandwich bags,pork,0.04,0.33333333333333337,3.0303030303030307
pork,shampoo,0.05,0.4166666666666667,3.2051282051282053
sandwich loaves,lunch meat,0.05,0.5,3.846153846153846
waffles,lunch meat,0.05,0.4166666666666667,3.2051282051282053
sandwich bags,shampoo,0.04,0.5,3.125
sandwich loaves,waffles,0.05,0.4166666666666667,5.208333333333333
yogurt,mixes,0.04,0.4444444444444445,3.703703703703704
waffles,shampoo,0.04,0.5,3.3333333333333335
pasta sauce,yogurt,0.04,0.33333333333333337,3.703703703703704
pasta sauce,sandwich bags,0.04,0.3076923076923077,3.076923076923077
pasta sauce,soda,0.05,0.5555555555555556,3.968253968253968
sandwich bags,pork,0.05,0.4545454545454546,3.4965034965034967
pork,shampoo,0.04,0.39999999999999997,3.0769230769230766
sandwich loaves,waffles,0.04,0.39999999999999997,4.999999999999999
yogurt,sandwich bags,0.04,0.36363636363636365,3.0303030303030307
sandwich loaves,sugar,0.04,0.39999999999999997,3.0769230769230766
soap,sugar,0.04,0.39999999999999997,3.0769230769230766
soap,shampoo,0.04,1.0,3.125
yogurt,waffles,0.04,0.3076923076923077,3.418803418803419
pasta sauce,milk,0.04,0.7999999999999999,5.7142857142857135
pork,lunch meat,0.04,0.33333333333333337,3.3333333333333335
pasta sauce,waffles,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,pork,0.04,0.5,3.846153846153846
soap,pork,0.04,0.4444444444444445,3.418803418803419
pork,shampoo,0.04,0.4444444444444445,3.1746031746031744
sandwich loaves,waffles,0.04,0.5,3.125
shampoo,poultry,0.05,0.3125,3.125
waffles,shampoo,0.05,0.4545454545454546,3.2467532467532467
soap,shampoo,0.04,0.39999999999999997,3.9999999999999996
waffles,shampoo,0.04,0.36363636363636365,3.6363636363636362
mixes,milk,0.04,0.39999999999999997,3.6363636363636362
mixes,milk,0.04,1.0,3.0303030303030303
yogurt,mixes,0.04,0.36363636363636365,3.0303030303030307
pork,milk,0.04,0.4444444444444445,3.703703703703704
sandwich bags,milk,0.04,0.36363636363636365,3.6363636363636362
sandwich loaves,milk,0.04,0.36363636363636365,3.0303030303030307
milk,poultry,0.04,0.36363636363636365,3.6363636363636362
milk,toilet paper,0.05,0.4545454545454546,3.2467532467532467
tortillas,milk,0.06,0.4615384615384615,3.550295857988165
soap,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
sandwich bags,milk,0.04,0.3076923076923077,3.076923076923077
milk,soda,0.04,0.4444444444444445,3.1746031746031744
tortillas,milk,0.04,0.5,3.571428571428571
tortillas,milk,0.06,0.4615384615384615,3.296703296703296
pork,milk,0.04,0.4444444444444445,4.444444444444445
milk,toilet paper,0.04,0.4444444444444445,3.1746031746031744
milk,toilet paper,0.04,0.36363636363636365,3.6363636363636362
tortillas,milk,0.05,0.4545454545454546,3.0303030303030307
soap,tortillas,0.04,0.36363636363636365,3.0303030303030307
soap,tortillas,0.06,0.5454545454545454,3.4090909090909087
tortillas,milk,0.04,0.3076923076923077,3.076923076923077
tortillas,milk,0.04,0.5,3.125
tortillas,mixes,0.04,0.39999999999999997,3.0769230769230766
mixes,sandwich loaves,0.04,0.33333333333333337,4.166666666666667
mixes,poultry,0.04,0.39999999999999997,3.0769230769230766
mixes,sandwich loaves,0.04,0.39999999999999997,3.333333333333333
mixes,toilet paper,0.05,0.5,3.125
tortillas,mixes,0.04,0.36363636363636365,3.6363636363636362
mixes,sandwich loaves,0.04,0.4444444444444445,3.703703703703704
mixes,pork,0.04,0.33333333333333337,3.0303030303030307
mixes,pork,0.05,0.4166666666666667,4.166666666666667
yogurt,mixes,0.04,0.33333333333333337,3.0303030303030307
soap,mixes,0.04,0.39999999999999997,3.0769230769230766
mixes,pork,0.04,0.33333333333333337,3.3333333333333335
yogurt,mixes,0.04,0.36363636363636365,3.0303030303030307
yogurt,mixes,0.04,0.36363636363636365,3.3057851239669422
tortillas,mixes,0.04,1.0,3.0303030303030303
soap,mixes,0.05,0.5,3.125
yogurt,sandwich loaves,0.04,0.4444444444444445,3.1746031746031744
poultry,sandwich bags,0.04,0.4444444444444445,4.444444444444445
sandwich loaves,poultry,0.05,0.5555555555555556,4.62962962962963
sandwich loaves,sandwich bags,0.04,0.5,5.0
soap,sandwich bags,0.04,0.33333333333333337,3.3333333333333335
yogurt,sandwich bags,0.04,0.33333333333333337,3.0303030303030307
yogurt,tortillas,0.04,0.36363636363636365,3.3057851239669422
soap,pasta sauce,0.04,0.6666666666666667,3.3333333333333335
sandwich loaves,poultry,0.04,0.4444444444444445,4.040404040404041
soap,yogurt,0.04,0.33333333333333337,3.703703703703704
tortillas,toilet paper,0.04,0.36363636363636365,3.0303030303030307
yogurt,tortillas,0.04,0.33333333333333337,3.0303030303030307
yogurt,sandwich loaves,0.04,0.39999999999999997,3.9999999999999996
sandwich loaves,poultry,0.04,0.36363636363636365,3.3057851239669422
pork,soda,0.04,0.39999999999999997,3.333333333333333
soap,sandwich bags,0.05,0.5,4.545454545454546
tortillas,sandwich bags,0.04,0.39999999999999997,3.0769230769230766
soap,waffles,0.04,0.5,3.571428571428571
tortillas,sugar,0.05,0.5,3.846153846153846
soap,sandwich bags,0.04,0.39999999999999997,3.0769230769230766
soap,sandwich bags,0.04,0.39999999999999997,3.6363636363636362
soap,tortillas,0.05,0.5,3.571428571428571
soap,sandwich bags,0.08,0.7999999999999999,3.9999999999999996
soap,sandwich bags,0.04,0.39999999999999997,4.999999999999999
soap,tortillas,0.04,0.5,3.571428571428571
tortillas,sugar,0.04,1.0,3.0303030303030303
tortillas,sugar,0.04,0.39999999999999997,3.9999999999999996
yogurt,pork,0.04,0.36363636363636365,3.0303030303030307
pork,toilet paper,0.04,0.33333333333333337,3.3333333333333335
soap,sandwich loaves,0.04,0.36363636363636365,4.040404040404041
soap,sandwich loaves,0.04,0.36363636363636365,3.6363636363636362
tortillas,sugar,0.04,0.3076923076923077,3.418803418803419
soap,sandwich loaves,0.04,0.36363636363636365,4.040404040404041
waffles,shampoo,0.04,0.3076923076923077,3.076923076923077
soap,tortillas,0.05,0.4545454545454546,3.0303030303030307
sugar,toilet paper,0.05,0.3125,3.125
tortillas,sugar,0.05,0.33333333333333337,3.3333333333333335
tortillas,sugar,0.05,0.38461538461538464,3.8461538461538463
sugar,toilet paper,0.04,0.3076923076923077,3.076923076923077
soap,tortillas,0.04,0.33333333333333337,3.0303030303030307
tortillas,waffles,0.04,0.39999999999999997,3.9999999999999996
yogurt,waffles,0.04,0.33333333333333337,3.703703703703704
sandwich bags,dinner rolls,0.04,0.4444444444444445,5.555555555555556
sandwich bags,laundry detergent,0.04,0.4444444444444445,8.88888888888889
laundry detergent,aluminum foil,0.04,0.4444444444444445,4.938271604938272
sandwich bags,aluminum foil,0.05,0.5555555555555556,5.050505050505051
sandwich bags,aluminum foil,0.04,0.4444444444444445,6.349206349206349
sandwich bags,ketchup,0.04,0.4444444444444445,4.444444444444445
sandwich bags,laundry detergent,0.04,0.4444444444444445,4.040404040404041
sandwich bags,soap,0.04,0.4444444444444445,4.040404040404041
sandwich bags,aluminum foil,0.04,0.4444444444444445,3.703703703703704
sandwich bags,aluminum foil,0.04,0.4444444444444445,3.703703703703704
bagels,juice,0.04,0.4444444444444445,5.555555555555556
bagels,juice,0.04,0.4444444444444445,7.407407407407408
bagels,vegetables,0.04,0.4444444444444445,4.938271604938272
sandwich loaves,bagels,0.04,0.4444444444444445,6.349206349206349
milk,ketchup,0.04,0.39999999999999997,3.6363636363636362
milk,ketchup,0.04,0.39999999999999997,6.666666666666666
ketchup,beef,0.04,0.39999999999999997,3.333333333333333
milk,beef,0.04,0.39999999999999997,4.999999999999999
sandwich bags,mixes,0.04,0.39999999999999997,4.444444444444445
sandwich bags,mixes,0.04,0.39999999999999997,4.999999999999999
mixes,beef,0.04,0.39999999999999997,4.999999999999999
sandwich bags,beef,0.04,0.39999999999999997,5.7142857142857135
sandwich bags,beef,0.04,0.39999999999999997,3.9999999999999996
beef,vegetables,0.06,0.6,5.999999999999999
sandwich bags,beef,0.04,0.39999999999999997,3.0769230769230766
sandwich bags,beef,0.04,0.39999999999999997,3.333333333333333
sandwich bags,beef,0.04,0.39999999999999997,3.333333333333333
poultry,all- purpose,0.04,0.36363636363636365,5.194805194805195
sandwich loaves,all- purpose,0.04,0.36363636363636365,5.194805194805195
sandwich loaves,poultry,0.04,0.36363636363636365,4.040404040404041
vegetables,pasta,0.04,0.36363636363636365,3.3057851239669422
sandwich loaves,ketchup,0.04,0.36363636363636365,5.194805194805195
sandwich loaves,poultry,0.04,0.36363636363636365,4.545454545454546
sandwich bags,all- purpose,0.04,0.36363636363636365,3.3057851239669422
sandwich loaves,all- purpose,0.04,0.36363636363636365,3.3057851239669422
vegetables,nan,0.04,0.36363636363636365,5.194805194805195
sandwich loaves,vegetables,0.04,0.36363636363636365,4.545454545454546
all- purpose,vegetables,0.04,0.36363636363636365,3.6363636363636362
lunch meat,cereals,0.04,0.39999999999999997,6.666666666666666
lunch meat,cereals,0.04,0.39999999999999997,3.0769230769230766
vegetables,juice,0.04,0.36363636363636365,4.040404040404041
lunch meat,paper towels,0.04,0.36363636363636365,5.194805194805195
lunch meat,vegetables,0.04,1.0,3.846153846153846
paper towels,vegetables,0.04,0.36363636363636365,4.040404040404041
sandwich bags,vegetables,0.04,0.36363636363636365,3.6363636363636362
vegetables,shampoo,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,paper towels,0.04,0.36363636363636365,6.060606060606061
paper towels,vegetables,0.04,0.36363636363636365,4.545454545454546
sandwich loaves,poultry,0.04,0.36363636363636365,4.545454545454546
sandwich bags,vegetables,0.05,0.4545454545454546,4.132231404958678
sandwich bags,vegetables,0.04,0.36363636363636365,4.040404040404041
sandwich bags,ketchup,0.05,0.33333333333333337,3.0303030303030307
lunch meat,paper towels,0.04,0.36363636363636365,4.545454545454546
sandwich bags,paper towels,0.04,0.36363636363636365,3.6363636363636362
paper towels,vegetables,0.04,0.36363636363636365,4.545454545454546
sandwich loaves,sandwich bags,0.04,0.36363636363636365,4.040404040404041
sandwich bags,vegetables,0.04,0.36363636363636365,3.0303030303030307
sandwich bags,vegetables,0.04,0.36363636363636365,3.0303030303030307
sandwich bags,vegetables,0.04,0.36363636363636365,3.3057851239669422
ketchup,yogurt,0.04,0.36363636363636365,5.194805194805195
sandwich bags,ketchup,0.04,0.36363636363636365,3.6363636363636362
sandwich loaves,ketchup,0.04,0.36363636363636365,3.3057851239669422
ketchup,vegetables,0.04,0.36363636363636365,3.0303030303030307
vegetables,yogurt,0.04,0.36363636363636365,3.6363636363636362
lunch meat,dishwashing liquid/detergent,0.04,0.33333333333333337,3.3333333333333335
lunch meat,vegetables,0.04,0.36363636363636365,3.6363636363636362
vegetables,waffles,0.04,0.33333333333333337,3.703703703703704
vegetables,dishwashing liquid/detergent,0.04,0.33333333333333337,3.703703703703704
vegetables,dishwashing liquid/detergent,0.05,0.4166666666666667,4.166666666666667
dishwashing liquid/detergent,juice,0.04,0.33333333333333337,4.166666666666667
lunch meat,sugar,0.04,0.33333333333333337,4.761904761904762
lunch meat,vegetables,0.04,0.3076923076923077,3.076923076923077
tortillas,dishwashing liquid/detergent,0.04,0.33333333333333337,6.666666666666667
vegetables,dishwashing liquid/detergent,0.04,0.33333333333333337,3.3333333333333335
sandwich bags,vegetables,0.04,0.33333333333333337,3.0303030303030307
sugar,vegetables,0.04,0.33333333333333337,4.166666666666667
vegetables,tortillas,0.05,0.4166666666666667,5.208333333333333
vegetables,dishwashing liquid/detergent,0.04,0.33333333333333337,3.0303030303030307
vegetables,dishwashing liquid/detergent,0.04,0.3076923076923077,3.418803418803419
ketchup,vegetables,0.04,0.33333333333333337,3.3333333333333335
sandwich bags,vegetables,0.04,0.33333333333333337,4.166666666666667
vegetables,tortillas,0.04,0.33333333333333337,3.3333333333333335
individual meals,juice,0.04,0.39999999999999997,5.7142857142857135
lunch meat,juice,0.04,0.3076923076923077,4.395604395604395
vegetables,juice,0.04,0.5,3.125
sandwich bags,lunch meat,0.04,0.3076923076923077,6.153846153846154
sandwich loaves,lunch meat,0.04,0.3076923076923077,5.128205128205129
lunch meat,sugar,0.04,0.3076923076923077,3.8461538461538463
lunch meat,vegetables,0.06,0.4285714285714285,3.296703296703296
lunch meat,waffles,0.04,0.3076923076923077,5.128205128205129
sandwich loaves,ice cream,0.04,0.3076923076923077,3.076923076923077
sandwich bags,vegetables,0.04,0.7999999999999999,3.478260869565217
sandwich loaves,vegetables,0.04,0.5,3.571428571428571
vegetables,waffles,0.04,0.3076923076923077,3.8461538461538463
lunch meat,vegetables,0.04,0.3076923076923077,3.418803418803419
lunch meat,paper towels,0.04,0.3076923076923077,3.418803418803419
lunch meat,vegetables,0.04,0.3076923076923077,3.418803418803419
sandwich bags,lunch meat,0.04,0.3076923076923077,3.076923076923077
sandwich loaves,lunch meat,0.04,0.3076923076923077,3.076923076923077
lunch meat,vegetables,0.04,0.3076923076923077,3.076923076923077
lunch meat,waffles,0.04,0.3076923076923077,4.395604395604395
lunch meat,vegetables,0.05,0.35714285714285715,3.571428571428571
vegetables,pasta,0.04,0.36363636363636365,3.3057851239669422
sandwich loaves,shampoo,0.04,0.3076923076923077,4.395604395604395
sandwich loaves,vegetables,0.04,0.4444444444444445,3.1746031746031744
vegetables,shampoo,0.04,0.3076923076923077,3.418803418803419
sandwich loaves,sandwich bags,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,vegetables,0.04,0.3076923076923077,3.076923076923077
vegetables,waffles,0.04,0.3076923076923077,3.418803418803419
individual meals,soap,0.04,0.39999999999999997,6.666666666666666
individual meals,vegetables,0.04,0.39999999999999997,3.9999999999999996
ketchup,vegetables,0.04,0.39999999999999997,3.6363636363636362
sandwich bags,vegetables,0.05,0.5,4.545454545454546
soap,vegetables,0.04,0.39999999999999997,3.9999999999999996
sandwich bags,ketchup,0.04,0.36363636363636365,4.040404040404041
lunch meat,vegetables,0.04,0.3076923076923077,3.076923076923077
sandwich bags,paper towels,0.04,0.5,7.142857142857142
paper towels,vegetables,0.04,0.5,5.0
vegetables,pasta,0.04,0.3076923076923077,3.076923076923077
sandwich bags,juice,0.04,0.3076923076923077,4.395604395604395
vegetables,juice,0.04,0.3076923076923077,3.076923076923077
ketchup,vegetables,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,lunch meat,0.04,0.5714285714285714,9.523809523809524
lunch meat,laundry detergent,0.04,0.5714285714285714,4.395604395604395
laundry detergent,ice cream,0.04,0.5714285714285714,9.523809523809524
sandwich bags,laundry detergent,0.05,0.7142857142857143,6.4935064935064934
sandwich bags,laundry detergent,0.04,0.5714285714285714,8.163265306122447
laundry detergent,vegetables,0.04,0.5714285714285714,6.349206349206349
lunch meat,vegetables,0.04,0.3076923076923077,5.128205128205129
sandwich loaves,sandwich bags,0.04,0.3076923076923077,5.128205128205129
sandwich bags,lunch meat,0.06,0.3333333333333333,4.166666666666666
sandwich bags,lunch meat,0.04,0.3076923076923077,4.395604395604395
sandwich loaves,lunch meat,0.06,0.3333333333333333,3.0303030303030303
lunch meat,vegetables,0.04,0.3076923076923077,3.8461538461538463
lunch meat,soap,0.04,0.3076923076923077,3.076923076923077
lunch meat,sugar,0.04,0.3076923076923077,3.8461538461538463
lunch meat,vegetables,0.05,0.38461538461538464,4.273504273504274
sandwich bags,milk,0.04,0.5714285714285714,5.194805194805195
sandwich loaves,ice cream,0.04,0.3076923076923077,3.418803418803419
sandwich loaves,vegetables,0.04,0.5,3.3333333333333335
sandwich bags,paper towels,0.04,0.5,8.333333333333334
paper towels,vegetables,0.04,0.5,5.0
sandwich bags,paper towels,0.05,0.625,5.681818181818182
sandwich bags,vegetables,0.05,0.38461538461538464,3.4965034965034967
sandwich loaves,vegetables,0.04,0.36363636363636365,3.3057851239669422
vegetables,tortillas,0.04,0.3076923076923077,3.8461538461538463
vegetables,pasta,0.04,0.3076923076923077,3.076923076923077
soap,pasta sauce,0.04,0.5714285714285714,5.7142857142857135
sandwich loaves,ice cream,0.04,0.3076923076923077,4.395604395604395
sandwich loaves,vegetables,0.04,0.39999999999999997,3.6363636363636362
vegetables,ice cream,0.04,0.3076923076923077,5.128205128205129
sandwich loaves,sandwich bags,0.04,0.39999999999999997,6.666666666666666
sandwich bags,poultry,0.05,0.5,4.545454545454546
sandwich loaves,poultry,0.04,0.39999999999999997,3.6363636363636362
sandwich loaves,sandwich bags,0.05,0.35714285714285715,3.2467532467532467
sandwich bags,vegetables,0.04,0.5,3.125
sandwich bags,soap,0.05,0.3125,3.125
sandwich bags,vegetables,0.05,0.3125,3.4722222222222223
individual meals,soap,0.04,0.39999999999999997,4.444444444444445
individual meals,sandwich bags,0.04,0.39999999999999997,5.7142857142857135
individual meals,paper towels,0.04,0.39999999999999997,4.444444444444445
individual meals,sandwich bags,0.04,0.39999999999999997,4.444444444444445
soap,ketchup,0.04,0.39999999999999997,7.999999999999999
sandwich bags,ketchup,0.04,0.36363636363636365,3.3057851239669422
soap,ketchup,0.04,0.39999999999999997,3.333333333333333
sandwich bags,paper towels,0.05,0.5,5.0
soap,poultry,0.04,0.39999999999999997,9.999999999999998
sandwich bags,soap,0.04,0.39999999999999997,6.666666666666666
sandwich bags,vegetables,0.04,0.39999999999999997,4.999999999999999
soap,vegetables,0.04,0.39999999999999997,5.7142857142857135
sandwich bags,poultry,0.04,0.39999999999999997,3.9999999999999996
sandwich bags,soap,0.04,0.39999999999999997,3.6363636363636362
sandwich bags,ketchup,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,ketchup,0.04,0.3076923076923077,3.8461538461538463
sandwich bags,paper towels,0.05,0.3125,3.125
vegetables,tortillas,0.04,0.3076923076923077,3.418803418803419
vegetables,pasta,0.04,0.3076923076923077,3.076923076923077
sandwich bags,vegetables,0.04,0.3076923076923077,3.418803418803419
sandwich bags,milk,0.04,0.5714285714285714,3.571428571428571
milk,ketchup,0.04,0.5714285714285714,4.761904761904762
sandwich bags,mixes,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,mixes,0.04,0.36363636363636365,3.6363636363636362
mixes,ketchup,0.04,0.36363636363636365,3.0303030303030307
sandwich bags,ketchup,0.04,0.5,10.0
ketchup,paper towels,0.04,0.5,5.555555555555555
sandwich bags,ketchup,0.04,0.5,3.125
soap,ketchup,0.04,0.5,3.571428571428571
sandwich bags,ketchup,0.05,0.33333333333333337,4.166666666666667
ketchup,vegetables,0.04,0.3076923076923077,3.418803418803419
sandwich loaves,sandwich bags,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,ketchup,0.05,0.35714285714285715,3.2467532467532467
sandwich bags,lunch meat,0.04,0.5714285714285714,7.142857142857142
sandwich bags,laundry detergent,0.04,0.5714285714285714,4.761904761904762
lunch meat,soap,0.04,0.5714285714285714,6.349206349206349
lunch meat,vegetables,0.04,0.3076923076923077,3.076923076923077
sandwich loaves,sandwich bags,0.04,0.3076923076923077,3.418803418803419
sandwich bags,lunch meat,0.04,0.3076923076923077,3.8461538461538463
lunch meat,vegetables,0.04,0.3076923076923077,3.076923076923077
sandwich bags,mixes,0.05,0.4545454545454546,3.7878787878787885
sandwich loaves,vegetables,0.04,0.5,3.571428571428571
sandwich bags,paper towels,0.05,0.625,7.8125
sandwich bags,paper towels,0.04,0.5,4.166666666666667
sandwich bags,paper towels,0.04,0.5,4.166666666666667
sandwich loaves,vegetables,0.05,0.38461538461538464,3.8461538461538463
sandwich loaves,pasta,0.04,0.3076923076923077,5.128205128205129
vegetables,pasta,0.04,0.3076923076923077,3.076923076923077
sandwich bags,poultry,0.04,0.3076923076923077,3.076923076923077
poultry,shampoo,0.04,0.3076923076923077,5.128205128205129
sandwich bags,soap,0.04,0.39999999999999997,4.999999999999999
sandwich loaves,vegetables,0.04,0.3076923076923077,5.128205128205129
soap,poultry,0.04,0.5714285714285714,6.349206349206349
sandwich loaves,sandwich bags,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,vegetables,0.05,0.3125,3.125
sandwich loaves,vegetables,0.04,0.3076923076923077,3.076923076923077
sandwich loaves,vegetables,0.05,0.3125,5.208333333333334
vegetables,waffles,0.04,0.3076923076923077,3.8461538461538463
sandwich loaves,sandwich bags,0.05,0.5,5.555555555555555
sandwich bags,soap,0.04,0.39999999999999997,3.6363636363636362
bagels,mixes,0.05,0.38461538461538464,6.410256410256411
bagels,cereals,0.04,0.3076923076923077,3.8461538461538463
sandwich loaves,bagels,0.04,0.3076923076923077,7.6923076923076925
bagels,mixes,0.04,0.3076923076923077,6.153846153846154
sandwich loaves,bagels,0.04,0.3076923076923077,3.8461538461538463
bagels,individual meals,0.04,0.3076923076923077,3.8461538461538463
sandwich loaves,bagels,0.04,0.3076923076923077,5.128205128205129
bagels,mixes,0.04,0.3076923076923077,6.153846153846154
sandwich loaves,bagels,0.04,0.3076923076923077,4.395604395604395
sandwich loaves,lunch meat,0.04,0.33333333333333337,3.0303030303030307
lunch meat,beef,0.04,0.39999999999999997,3.333333333333333
mixes,aluminum foil,0.04,0.36363636363636365,5.194805194805195
aluminum foil,vegetables,0.04,0.36363636363636365,3.3057851239669422
mixes,aluminum foil,0.04,0.36363636363636365,3.6363636363636362
mixes,aluminum foil,0.04,0.36363636363636365,3.6363636363636362
lunch meat,aluminum foil,0.04,0.39999999999999997,3.6363636363636362
mixes,aluminum foil,0.04,0.36363636363636365,4.545454545454546
sandwich loaves,mixes,0.04,0.36363636363636365,4.545454545454546
soda,aluminum foil,0.04,0.36363636363636365,4.545454545454546
cereals,hand soap,0.04,0.33333333333333337,4.166666666666667
cereals,hand soap,0.04,0.33333333333333337,4.761904761904762
cereals,hand soap,0.05,0.4166666666666667,5.952380952380952
cereals,hand soap,0.04,0.33333333333333337,5.555555555555556
cereals,hand soap,0.04,0.33333333333333337,4.761904761904762
cereals,hand soap,0.05,0.4166666666666667,5.208333333333333
cereals,hand soap,0.05,0.4166666666666667,3.787878787878788
lunch meat,cereals,0.04,0.33333333333333337,4.166666666666667
cereals,hand soap,0.04,0.33333333333333337,4.166666666666667
cereals,hand soap,0.05,0.4166666666666667,3.787878787878788
individual meals,cereals,0.04,0.33333333333333337,4.166666666666667
cereals,pasta sauce,0.05,0.4166666666666667,4.62962962962963
cereals,laundry detergent,0.04,0.33333333333333337,3.3333333333333335
mixes,cereals,0.04,0.33333333333333337,6.666666666666667
sandwich loaves,mixes,0.04,0.33333333333333337,4.761904761904762
cereals,pasta sauce,0.04,0.33333333333333337,5.555555555555556
cereals,pasta sauce,0.04,0.33333333333333337,3.0303030303030307
cereals,pasta sauce,0.05,0.33333333333333337,3.0303030303030307
lunch meat,cereals,0.04,0.39999999999999997,5.7142857142857135
lunch meat,soda,0.04,0.33333333333333337,3.0303030303030307
mixes,ketchup,0.04,0.33333333333333337,3.3333333333333335
mixes,ketchup,0.05,0.4166666666666667,3.787878787878788
mixes,poultry,0.04,0.3076923076923077,6.153846153846154
mixes,aluminum foil,0.04,0.3076923076923077,5.128205128205129
mixes,aluminum foil,0.04,0.3076923076923077,3.418803418803419
mixes,aluminum foil,0.04,0.36363636363636365,3.3057851239669422
soda,aluminum foil,0.04,0.4444444444444445,4.938271604938272
dinner rolls,aluminum foil,0.04,0.39999999999999997,6.666666666666666
dinner rolls,aluminum foil,0.04,0.39999999999999997,4.999999999999999
dinner rolls,ketchup,0.04,0.39999999999999997,3.9999999999999996
dinner rolls,aluminum foil,0.04,0.39999999999999997,3.9999999999999996
soda,dinner rolls,0.04,0.39999999999999997,3.0769230769230766
dinner rolls,aluminum foil,0.04,0.39999999999999997,4.999999999999999
dinner rolls,aluminum foil,0.04,0.39999999999999997,4.444444444444445
dinner rolls,laundry detergent,0.04,0.39999999999999997,4.444444444444445
dinner rolls,aluminum foil,0.04,0.39999999999999997,3.6363636363636362
dinner rolls,aluminum foil,0.04,0.39999999999999997,3.9999999999999996
pasta sauce,laundry detergent,0.04,0.39999999999999997,5.7142857142857135
laundry detergent,aluminum foil,0.04,0.3076923076923077,3.076923076923077
aluminum foil,vegetables,0.04,0.4444444444444445,5.555555555555556
aluminum foil,vegetables,0.04,0.33333333333333337,4.166666666666667
ketchup,aluminum foil,0.04,0.33333333333333337,4.166666666666667
ketchup,aluminum foil,0.04,0.33333333333333337,3.703703703703704
hand soap,pasta sauce,0.04,0.4444444444444445,4.938271604938272
hand soap,laundry detergent,0.04,0.4444444444444445,5.555555555555556
hand soap,laundry detergent,0.04,0.4444444444444445,4.444444444444445
hand soap,pasta sauce,0.04,0.4444444444444445,7.407407407407408
hand soap,pasta sauce,0.04,0.4444444444444445,4.040404040404041
hand soap,pasta sauce,0.05,0.5555555555555556,3.968253968253968
laundry detergent,aluminum foil,0.04,0.36363636363636365,4.545454545454546
sandwich bags,laundry detergent,0.04,0.36363636363636365,3.3057851239669422
laundry detergent,aluminum foil,0.04,0.36363636363636365,3.0303030303030307
pasta sauce,laundry detergent,0.05,0.33333333333333337,3.0303030303030307
laundry detergent,aluminum foil,0.04,0.39999999999999997,3.9999999999999996
laundry detergent,aluminum foil,0.04,0.33333333333333337,3.3333333333333335
sandwich loaves,mixes,0.04,0.3076923076923077,4.395604395604395
